fy,WorkSheetName,SubCode,subcode_label,source_file
2022-23,TAC02 SoCI,SOC0220,TOTAL,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC02 SoCI,SOC0230,"(i) non-controlling interest, and",202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC02 SoCI,SOC0240,(ii) owners of the parent,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC02 SoCI,SOC0250,TOTAL,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1100,Intangible assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1110,"Property, plant and equipment",202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1115,Right of use assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1120,Investment property,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1130,Investments in joint ventures and associates,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1140,Other investments / financial assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1150,Receivables,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1170,Other assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1180,Total non-current assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1190,Inventories,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1200,Receivables,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1210,Other investments / financial assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1220,Other assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1230,Non-current assets for sale and assets in disposal groups,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1240,Cash and cash equivalents,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1250,Total current assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1260,Trade and other payables,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1270,Borrowings,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1280,Other financial liabilities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1290,Provisions,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1300,Other liabilities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1310,Liabilities in disposal groups,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1320,Total current liabilities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1330,Total assets less current liabilities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1340,Trade and other payables,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1350,Borrowings,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1360,Other financial liabilities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1370,Provisions,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1380,Other liabilities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1390,Total non-current liabilities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1400,Total assets employed,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1410,Public dividend capital,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1420,Revaluation reserve,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1430,Financial assets at FV through OCI reserve,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1440,Other reserves,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1450,Merger reserve,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1460,Income and expenditure reserve,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1470,Non-controlling Interest,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1490,Charitable fund reserves,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC03 SoFP,BAL1500,Total taxpayers' and others' equity,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0010,Taxpayers' and others' equity 1 April 2021 - as previously stated,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0020,Prior period adjustment,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0030,Taxpayers' and others' equity at 1 April 2021 - restated,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0032,Implementation of IFRS 16 on 1 April 2022,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0040,At start of period for new FTs,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0050,Surplus/(deficit) for the year,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0055,Gain / (loss) on transfers by absorption (modified),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0060,Transfers by absorption: transfers between reserves,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0065,Transfers by absorption: transfers between reserves (charitable fund),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0070,Transfer from reval reserve to I&E reserve for impairments arising from consumption of economic benefits,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0080,Transfers between reserves,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0090,Net impairments,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0100,"Revaluations - property, plant and equipment",202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0110,Revaluations - intangible assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0112,Revaluations - right of use assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0115,Revaluations and impairments - charitable fund assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0120,Transfer to retained earnings on disposal of assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0130,Share of comprehensive income from associates and joint ventures,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0140,Fair value gains/(losses) on financial assets mandated at FV through OCI,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0145,Fair value gains/(losses) on equity instruments designated at FV through OCI,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0150,Recycling gains/(losses) on disposal of financial assets mandated at FV through OCI,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0160,Foreign exchange gains/(losses) recognised directly in OCI,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0170,Other recognised gains and losses,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0180,Remeasurements of defined net benefit pension scheme liability / asset,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0200,Public dividend capital received,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0210,Public dividend capital repaid,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0220,Public dividend capital written off,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0230,Other movements in PDC in year,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0240,Reserves eliminated on dissolution (unlocked on request),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0250,Other reserve movements,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0255,Other reserve movements - charitable fund consolidation adjustment,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0260,Transfer to FT upon authorisation,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC04 SOCIE,SCE0270,Taxpayers' and others' equity at 31 March 2022,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,CFS0010,Movements in charitable fund working capital,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,CFS0020,NHS charitable funds: other movements in operating cash flows,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,CFS0030,NHS charitable funds: net cash flows from investing activities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,CFS0040,NHS charitable funds: net cash flows from financing activities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,CFS1000,Movement in loans from the Department of Health and Social Care,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,CFS1010,Movement in other loans,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0100,Operating surplus/(deficit),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0100A,Operating surplus/(deficit) from continuing operations,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0100B,Operating surplus/(deficit) of discontinued operations,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0105,Depreciation and amortisation,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0110,Impairments and reversals,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0115,Unrealised gains/(losses) on foreign exchange,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0120,Income recognised in respect of capital donations (cash and non-cash),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0125,Amortisation of PFI deferred income / credit,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0130,On SoFP pension liability - employer contributions paid less net charge to the SOCI,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0135,(Increase)/decrease in receivables,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0140A,(Increase)/decrease in other assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0150,(Increase)/decrease in inventories,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0155,Increase/(decrease) in trade and other payables,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0160,Increase/(decrease) in other liabilities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0165,Increase/(decrease) in provisions,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0170,Corporation tax (paid) / received,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0175A,Movements in operating cash flows of discontinued operations,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0175B,Other movements in operating cash flows,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0180,Net cash generated from / (used in) operations,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0185,Interest received,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0190,Purchase of financial assets / investments,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0195,Proceeds from sales / settlements of financial assets / investments,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0200,Purchase of intangible assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0205,Proceeds from sales of intangible assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0210,"Purchase of property, plant and equipment and investment property",202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0215,"Proceeds from sales of property, plant and equipment and investment property",202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0216A,Initial direct costs or up front payments in respect of new right of use assets (lessee),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0216B,Receipt of cash lease incentives (lessee),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0216C,Lease termination fees paid (lessee),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0220,Receipt of cash donations to purchase capital assets,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0226,Prepayment of PFI capital contributions (cash payments),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0227,Finance lease receipts (principal and interest),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0230,Cash movement from acquisitions of business units and subsidiaries (not absorption transfers),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0235,Cash movement from disposals of business units and subsidiaries (not absorption transfers),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0235A,Cash flows attributable to investing activities of discontinued operations,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0240,Net cash generated from/(used in) investing activities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0245,Public dividend capital received,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0250,Public dividend capital repaid,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0275,Other capital receipts,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0280,Capital element of lease liability repayments,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0285,"Capital element of PFI, LIFT and other service concession payments",202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0290A,Interest on DHSC loans,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0290B,Other interest (e.g. overdrafts),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0290C,Interest on other loans,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0295,Interest element of lease liability repayments,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0300,"Interest element of PFI, LIFT and other service concession obligations",202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0305,PDC dividend (paid)/refunded,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0310,Cash flows from (used in) other financing activities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0310A,Cash flows attributable to financing activities of discontinued operations,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0315,Net cash generated from/(used in) financing activities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0320,Increase/(decrease) in cash and cash equivalents,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0325,Cash and cash equivalents at 1 April - restated,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0325A,Cash and cash equivalents at 1 April - brought forward,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0325B,Prior period adjustments,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0340,Cash transferred to NHS foundation trust upon authorisation as FT,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0345,Cash and cash equivalents at start of period for new FTs,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0350,Cash and cash equivalents transferred by absorption,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC05 SoCF,SCF0355,Cash and cash equivalents at 31 March,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0198,Aligned payment & incentive (API) contract income / system block income,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0200,High cost drugs income from commissioners,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0210,Other NHS clinical income,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0231,Aligned payment & incentive (API) contract income / system block income,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0235,Services delivered as part of a mental health collaborative,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0236,Income for commissioning services from other providers as a mental health collaborative lead provider,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0240,Clinical partnerships providing mandatory services (including S75 agreements),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0250,Clinical income for the secondary commissioning of mandatory services,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0260,Other clinical income from mandatory services,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0270,A&E income,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0280,PTS income,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0290,Other income,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0302,Aligned payment & incentive (API) contract income / system block income,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0310,Income from other sources (e.g. local authorities),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0330,Private patient income,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0331,Elective recovery fund,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0332,Agenda for change pay award central funding,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0333,Additional pension contribution central funding,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0340,Other clinical income,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC0350,Total income from patient care activities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC1100,NHS England (including central funding for AfC pay award),202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC1110,Clinical commissioning groups,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC1115,Integrated care boards,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC1120,NHS foundation trusts,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC1130,NHS trusts,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC1140,Local authorities,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC1150,Department of Health and Social Care,202223-NHS-Provider-TAC-Illustrative-File.xlsx
2022-23,TAC06 Op Inc 1,INC1160,NHS other (including UKHSA & MHRA),202223-NHS-Provider-TAC-Illustrative-File.xlsx
